interviewer_code,interviewer_ethnicity,interviewer_age,interviewer_gender,interviewer_dialect_of_spanish,interviewer_proficiency_in_spanish,interviewer_educational_level,interviewer_dominance_primary_language,interviewer_dominance_secondary_language,interviewer_dominance_tertiary_language,interviewer_dominance_quaternary_language,interviewer_order_acquisition_first_language,interviewer_order_acquisition_interviewer_second_language,interviewer_order_acquisition_third_language,interviewer_order_acquisition_fourth_language,interviewer_english_percentage,interviewer_spanish_percentage,interviewer_other_language,interviewer_other_language_percentage,interviewer_tertiary_language_interlocutor_percentage,interviewer_quaternary_language_interlocutor_percentage,interviewer_foreign_accent_english,interviewer_foreign_accent_spanish,interviewer_english_accent_identification,interviewer_spanish_accent_identification,interviewee_participant_code,interviewee_birth_city,interviewee_birth_country,interviewee_us_arrival_age,interviewee_city_growing_up,interviewee_country_growing_up,interviewee_year_of_birth,interviewee_highest_grade_completed,interviewee_city_of_completed_education,interviewee_primary_california_location,interviewee_current_residence,interviewee_country_of_completed_education,interviewee_years_in_us,interviewee_years_in_california,interviewee_previous_residence_01,interviewee_previous_residence_02,interviewee_previous_residence_03,interviewee_current_profession,interviewee_desired_profession,interviewee_origin_country_profession,interviewee_number_of_housemates,interviewee_parent_language_01,interviewee_parent_language_02,interviewee_parent_language_03,interviewee_mother_profession,interviewee_father_profession,interviewee_mother_education,interviewee_father_education,interviewee_mother_birth_city,interviewee_mother_birth_country,interviewee_father_birth_city,interviewee_father_birth_country,interviewee_additional_language_01,interviewee_additional_language_02,interviewee_sex,interviewee_ethnicity_01,interviewee_ethnicity_02,interviewee_grandparent_birthplace_01,interviewee_grandparent_birthplace_02,interviewee_grandparent_birthplace_03,interviewee_grandparent_birthplace_04,interviewee_generation_immigration,interviewee_close_family_country,interviewee_hispanic_country_visiting,interviewee_hispanic_country_visiting_rate,interviewee_hispanic_country_visitors,interviewee_hispanic_country_visitor_rate,interviewee_married,interviewee_language_with_spouse,interviewee_spouse_ethnicity,interviewee_spouse_native_language,interviewee_language_with_children,interviewee_language_with_siblings,interviewee_language_with_mother,interviewee_language_with_father,interviewee_number_of_older_siblings,interviewee_number_of_younger_siblings,interviewee_bilingual_education,interviewee_interview_date,interviewee_foreign_accent_english,interviewee_foreign_accent_spanish,interviewee_frequency_identification_nonnative_english,interviewee_frequency_identification_nonnative_spanish,interviewee_start_learning_english,interviewee_start_learning_spanish,interviewee_feel_comfortable_english,interviewee_feel_comfortable_spanish,interviewee_class_years_english,interviewee_class_years_spanish,interviewee_region_years_english,interviewee_region_years_spanish,interviewee_family_years_english,interviewee_family_years_spanish,interviewee_work_years_english,interviewee_work_years_spanish,interviewee_friends_percentage_english,interviewee_friends_percentage_spanish,interviewee_friends_percentage_other,interviewee_family_percentage_english,interviewee_family_percentage_spanish,interviewee_family_percentage_other,interviewee_school_work_percentage_english,interviewee_school_work_percentage_spanish,interviewee_school_work_percentage_other,interviewee_talk_yourself_percentage_english,interviewee_talk_yourself_percentage_spanish,interviewee_talk_yourself_percentage_other,interviewee_count_percentage_english,interviewee_count_percentage_spanish,interviewee_count_percentage_other,interviewee_speak_proficiency_english,interviewee_speak_proficiency_spanish,interviewee_understand_proficiency_english,interviewee_understand_proficiency_spanish,interviewee_read_proficiency_english,interviewee_read_proficiency_spanish,interviewee_write_proficiency_english,interviewee_write_proficiency_spanish,interviewee_feel_myself_english,interviewee_feel_myself_spanish,interviewee_identify_english_speaking_culture,interviewee_identify_spanish_speaking_culture,interviewee_english_nativespeaker,interviewee_spanish_nativespeaker,interviewee_others_nativespeaker_english,interviewee_others_nativespeaker_spanish,interviewee_final_blp_score,interviewee_date_conducted,interviewee_time_started,interviewee_place_conducted,interviewee_interviewee_attitude_towards_interviewer,interviewee_interview_formality,interviewee_interviewer_relationship_with_interviewee,interviewee_other_information,interviewee_notes_about_language_used_in_interview,interviewee_language_dominance,interviewee_normalized_edlevel,interviewee_latitude,interviewee_longitude
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_03,"Baltimore, MD",USA,NA,"Baltimore, MD",USA,1988,graduate_school,"Gambier, USA and Brighton, UK","Santa Cruz, CA","Santa Cruz, CA",USA and UK,28,4,"Lima, Peru","Brighton, UK","Baltimore, MD",Lawerism in Community in a ONG,NA,Sociologist,3,English,English,NA,works in a nest and with the elderly,works in a bank,middle school,Bachelors Degree,"Baltimore, MD",USA,"Baltimore, MD",USA,NA,NA,male,American,NA,"Baltimore, MD","Baltimore, MD",NA,NA,not sure,Peru ( mother in law),Peru,every year,"Peru, Chile, Bolivia, Ecuador, etc",not mentioned,yes,Spanish,Peruana,Spanish,NA,English,English,English,0,"3, ages: 32,29,23",not really,6/7/2023,6,6,0,8,0,20,0,20,20,0,20,0,20,5,12,5,50,50,0,50,50,0,60,40,0,50,50,0,40,60,0,6,5,6,6,6,4,6,4,6,6,6,5,6,6,0,0,48.57,6/7/2023,12:00:00 PM,interviewer's room,passive,not formal but took interviewee a long time to warm up,rommate's co-worker,"slightly accented english speech even though interviewee is L1 speaker, spent time living in Peru",NA,NA,Completed Advanced Education (Completed Masters or Completed Doctorate),36.9741392,-122.028804
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_04,"Guaranda, Ecuador",Ecuador,36,"Ambato, Ecuador",Ecuador,1984,college,"Ambato, Ecuador","Salinas, CA","Salinas, CA",Ecuador,2,2,"Modoc County, Alturas",NA,NA,Graphic Designer,NA,Graphic Designer,2,Spanish,Spanish,NA,Homemaker,Agricultural Worker,elementary school,elementary school,"Guaranda, Ecuador",Ecuador,"Guaranda, Ecuador",Ecuador,Italian - inital,NA,male,latinx,NA,"Guaranda, Ecuador","Guaranda, Ecuador",NA,NA,G1,Ecuador,Ecuador,visited Dec. 2022,NA,NA,Yes,English,American,English,NA,Spanish,Spanish,Spanish,"8? only 5 ages: 40,42,45,47,50","2, ages: 35,33",no,6/7/2023,6,0,10,0,20,NA,20,0,2,20,1,20,1,20,1,20,40,60,0,30,70,0,60,40,0,30,70,0,0,100,0,3,5,4,6,3,6,3,6,4,6,3,6,6,6,0,6,-99.97,6/7/2023,4:00:00 PM,interviewer's room,"open, friendly","informal, relaxed",roommate's boss's husband,"interviewee is from Ecuador, relatively new to English",semi-limited English voacb,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",36.676772,-121.6564671
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_05,"Portland, OR",USA,NA,"Leavenworth, WA",USA,1990,graduate_school,"Boulder, CO","Salinas, CA","Salinas, CA",USA,29,3,"Leavenworth, WA","Portland, OR",Colorodo and Ecuador,Environmental Engineer,NA,NA,2,English,English,NA,Secretary,Maintenance,some college,B.A,"Kansas, USA",USA,"Washington, USA",USA,NA,NA,female,white,NA,USA,USA,NA,NA,not sure,Ecuador,Ecuador,once a year,NA,NA,yes,Spanish,latinx,Spanish,NA,Engliish,English,English,"1, age: 35",0,no,6/7/2023,0,3,0,5,0,18,0,20,16,4,20,4,18,5,8,3,70,30,0,50,50,0,80,20,0,80,20,0,80,20,0,6,6,6,6,6,6,6,6,6,4,4,4,6,6,6,6,57.57,6/7/2023,5:30:00 PM,interviewer's living room,more introverted but overall open,"informal, relaxed",roommate's boss,L1 in English but speaks mostly Spanish in house w/ husband and works in a bilingual study,spanish of ecuador/dialect,NA,Completed Advanced Education (Completed Masters or Completed Doctorate),36.676772,-121.6564671
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_06,"Thousand Oakes, CA",USA,NA,"Thousand Oakes, CA",USA,1997,graduate_school,"Santa Barbara, CA","Santa Barbara, CA","Santa Cruz, CA",USA,25,25,"Santa Barbara, CA",NA,NA,Coordinator,NA,NA,3,Spanish,Spanish,NA,Works in grocery store,gardener,middle school,Middle School,Mexico,Mexcio,Mexcio,Mexico,NA,NA,male,Mexican,Spanish,Mexico,Spain,NA,NA,G2,Mexico and Spain,Mexico and Spain,rarely,Mexico and Spain,rarely,"no, but has partner (language not specified)",Croatian,Mexican,English,NA,English and Spanish,Spanish,English,"2, ages: 32,39",0,yes,6/10/2023,2,9,0,10,0,0,0,20,20,3,20,20,20,20,10,5,100,0,0,60,40,0,80,20,0,90,10,0,90,10,0,5,2,5,3,5,3,5,2,6,2,5,2,6,6,4,1,92.44,6/10/2023,12:30:00 PM,interviewer's room,"postitive, excited about use of spanish",informal,roommate,"Interviewee's father is Basque with some Spanish spoken in his house, bilingual work environment",semi-limited English voacb,NA,Completed Advanced Education (Completed Masters or Completed Doctorate),34.420867,-119.698342
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_07,"Ensenada, Mexico",Mexico,7.5,"Ensenada, MX and Riverside, CA",MX and USA,1994,some_college,"Santa Cruz, CA","Santa Cruz, CA","Santa Cruz, CA",USA,21,21,"Riverside, CA","Moreno Valley, CA",NA,Student and Writer,Writer,Emprendedor?? (couldn't read handwriting),5,Spanish,Spanish,NA,Courier,Trabajador de fabrica,high school,high school,"Culiacan, Sinaloa",Mexico,"Culiacan, Sinaloa",Mexico,NA,NA,male,Mexican,NA,NA,"Culiacan, Sinaloa","Culiacan, Sinaloa",NA,G1.5,"Ensenada, Mexico",Mexico,last time 2008,NA,NA,NA,NA,NA,NA,NA,English,Spanish,Spanish,"1, age not specified",o,no,6/12/2023,0,0,1,1,7,0,15,2,15,5,20,8,2,20,6,6,90,10,0,10,90,0,100,0,0,20,80,0,50,50,0,6,6,6,6,6,6,6,4,2,6,0,6,0,1,0,6,-34.68,6/12/2023,12:00:00 PM,interviewer's room,"excited, positive","informal, relaxed",friend,NA,"more informal demeaner overall in Spanish, more formal, academic in English",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",36.9741392,-122.028804
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_08,"Medellin, Antioquia",Colombia,30,"Antioquia, Colombia",Colombia,1989,graduate_school,"Medellin, Colombia","Santa Cruz, CA","Santa Cruz, CA",Colombia,3.5,3.5,"Antoquia, Colombia",NA,NA,PHD Student,Wants be in medical industry,Biomedical Engineer,3,Spanish,Spanish,NA,Secretary,Technical Mechanic,university,university,"Antioquia, Colombia",Colombia,"Antioquia, Colombia",Colombia,NA,NA,male,latinx,NA,"Antoquia, Colombia","Antoquia, Colombia","Antoquia, Colombia","Antoquia, Colombia",G1,None,Colombia ( assumed),once a year,Colombia,once a year,NA,NA,NA,NA,NA,Spanish,Spanish,Spanish,NA,"3, ages: 26, 24,17",no,6/15/2023,8,0,10,0,20,0,20,0,3,18,3,20,3,20,3,8,60,40,0,0,100,0,80,20,0,30,70,0,30,70,0,4,6,5,6,6,6,3,5,3,6,3,6,6,6,4,4,-69.46,6/1523,1:00:00 PM,"McHenry Library, UCSC","excited, positive",slightly more formal but more relaxed in spanish portion,friend's colleague in PHD,interviewee is Columbian,NA,NA,Completed Advanced Education (Completed Masters or Completed Doctorate),36.9741392,-122.028804
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_09,"Long Beach, CA",USA,NA,"Long Beach, CA",USA,2000,college,"Santa Cruz, CA","Santa Cruz, CA","Santa Cruz, CA",USA,23,23,"Long Beach, CA",NA,NA,student,project manager,NA,2,English,English,NA,HIM Director,Parking Manager,A.A Degree,No degree,USA,USA,USA,USA,NA,NA,female,American,NA,USA,USA,NA,NA,not sure,Colombia,Colombia,rarely,Colombia,rarely,NA,NA,NA,NA,NA,English,English,English,"1, age: 32","1, age: 22",no,6/15/2023,0,6,0,3.5,0,10,4,14,20,8,20,0,20,1,20,1,90,10,0,90,10,0,100,0,0,100,0,0,90,10,0,6,2,6,3,6,1,6,1,6,0,6,3,0,6,0,6,120.6,6/15/2023,8:30:00 PM,interviewee's attic,positive but lower confidence in spanish writing,informal,close friend,slight shift in background noise b/c interviewee opened attic door,interviewee switched to english vocab and used some englsh pronounciation in spanish interview,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",36.9741392,-122.028804
UCSC_CS2,caucasian,22,female,USA,Intermediate High,college,English,Spanish,NA,NA,English,Spanish,NA,NA,75,25,unknown,0,NA,NA,0,7,0,8,UCSC_CS2_10,"Harbor City, CA",USA,NA,"Redonda Beach, CA",USA,2000,college,"Santa Cruz, CA","Santa Cruz, CA","Hawthorne, CA",USA,23,23,"Torrence, USA","Redonda Beach, CA",NA,Software Engineer,NA,NA,2,English,Spanish,NA,Chef,autotechnician,some college,high school,USA,USA,USA,USA,NA,NA,female,German,Dutch,USA,USA,NA,NA,not sure,None,no country mentioned,rarely,NA,NA,"no, but has a girlfriend",English,Mexican,Spanish,NA,NA,English,English,NA,"2, ages: 20 and 12",yes,6/15/2023,0,0,0,10,4,0,0,0,18,4,20,0,19,20,19,0,100,0,0,80,20,0,100,0,0,90,10,0,90,10,0,6,6,6,4,6,4,6,1,6,2,6,3,6,1,6,1,135.67,6/15/2023,10:00:00 PM,interviewee's attic,semi- postitive but nervous about Spanish portion,overall informal,friend of a friend,NA,very little spanish comfortability,NA,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",36.9741392,-122.028804
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_01,"Santa Maria, CA",USA,NA,"Guadalupe y Santa Maria, CA",USA,2001,some_college,"Guadalupe y Santa Maria, CA","Santa Maria, CA","Guadalupe, CA",USA,22,22,NA,NA,NA,Sales Associate,Professional Video Game Player,NA,5,Spanish,Spanish,NA,Kitchen,truck driver,elementary school,elementary school,Nayarit,Mexico,Durango,Mexico,NA,NA,female,hispanic/latinx,NA,Mexico,Mexico,NA,NA,G2,Mexico,Mexico,never,Mexico,never,"no, but has partner",NA,Filipina/Mexicana,English,NA,English,Spanish,Spanish,"3, ages: 32,30,26",0,no,5/13/2023,1,7,0,6,5,0,0,7,12,2,20,20,20,20,4,3,80,20,0,20,80,0,60,40,0,90,10,0,100,0,0,5,3,5,5,5,1,5,1,6,4,6,3,6,6,6,6,61.75,5/13/2023,9:00:00 PM,"Guadalupe, CA",excited but nervous about spanish portion,more casual than formal,friend,"seemed nervous for spanish portion, used more filler words in spanish","used spanish in english interview, used english in spanish interview sometimes",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.948403,-120.435881
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_02,NA,USA,NA,"Los Angeles, CA",USA,2001,some_college,"Santa Cruz, CA","Santa Cruz, CA",Monrouia,USA,22,22,NA,NA,NA,NA,Anthropology,NA,4,Spanish,Spanish,NA,Cleaner,Doclay,5th grade,6th grade,Mexico,Mexico,Guatemala,Guatemala,NA,NA,male,hispanic,NA,Mexico,Guatemala,NA,NA,G2,Guatemala and Mexico (assuming),Mexico and Guatemala (assuming),never,NA,never,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,0,1 (age not specified),yes,5/16/2023,0,1,1,3,6,0,7,1,16,4,20,20,2,20,4,2,90,10,0,10,90,0,100,0,0,50,50,0,40,60,0,4,5,4,4,3,3,4,3,2,4,1,5,1,5,1,4,0.09,5/16/2023,10:00:00 PM,"Santa Cruz, CA","excited, very willing",not too formal,housemate,"very confident for spanish interview, interviewee moved alot, especially during the spanish interview, might have affected sound quality","in spanish interview, used english filler words, said  con  at end of sentence in spanish as they would use it in english, when explaining mother's side of family he would say something like familia de mama a lado ",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",36.9741392,-122.028804
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_03,"San Diego, CA",USA,NA,"San Diego, CA",USA,2002,some_college,"Santa Cruz, CA","Santa Cruz, CA","Santa Cruz, CA",USA,21,21,"San Diego, CA",NA,NA,student,economic advisor,NA,3,Spanish,Spanish,NA,Janitor,Self-Employed,middle school,high school,"Lazaro Cardenas, Michoacan",Mexico,"Culiacan, Sinaloa",Mexico,NA,NA,female,American,Michoacan,Mexico,Mexico,NA,NA,G2,Mexico,Mexico,rare,Mexico,never,no,NA,NA,NA,NA,English,Spanish,English,"3, ages: 32,27,25",0,yes,5/17/2023,3,6,7,0,3,0,20,20,5,6,20,1,20,20,20,0,80,20,0,90,10,0,100,0,0,70,30,0,100,0,0,4,2,6,4,3,1,6,1,2,5,2,2,6,6,3,2,75.016,5/17/2023,4:00:00 PM,"Santa Cruz, CA","excited, especially excited to talk in spanish",not formal,friend,"more body movements in spanish interview, more hand movements","used english in spanish interview, ama, apa, soportar",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",36.9741392,-122.028804
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_04,"Chapala, Jalisco",Mexico,31,"Guadalajara, Jalisco",Mexico,1969,trade_or_career_training,"Guadalajara, Jalisco","Bakersfield, CA","Bakersfield, CA",Mexico,22,22,"Guadalupe, CA",NA,NA,House maker,NA,Secretary for Middle School,4,Spanish,Spanish,NA,put education instead of profession,put education instead of profession,3rd grade,3rd grade,"Jalisco, MX",Mexico,"Jalisco, MX",Mexico,NA,NA,female,Hispana,NA,"Jalisco, MX",NA,NA,NA,G1,Mexico,Mexico,2 times a year,Mexico,NA,yes,Spanish,hispanic,Spanish,Spanish and a little bit of English,Spanish,Spanish,Spanish,"1, age: 55","3, ages: 50, 44, 32",no,5/27/2023,7,0,10,0,20,0,20,0,0,20,20,20,12,20,12,20,10,90,0,0,100,0,0,0,0,10,90,0,10,90,0,2,6,1,6,2,6,1,6,2,6,1,6,NA,6,3,6,-144.204,5/27/2023,6:00:00 PM,"Bakersfield, CA",postitive attitude but self concious about English,not formal,family,"interviewee felt really self concious about english interview (hot day in Bakersfield, A/C was on, could have affected recording)",ingreso instead of saying income in English,NA,"Unknown (put age instead of grade, non-academic licenses, blanks)",35.373405,-119.018911
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_05,"Santa Maria, CA",USA,NA,"Bakersfield, CA",USA,2001,some_college,"Bakersfield, CA","Bakersfield, CA",NA,USA,21,21,NA,NA,NA,Diagnostic Medical Sonographer,NA,NA,4,Spanish,Spanish,NA,Homemaker,Construction,university,elementary school,"Jalisco, MX",Mexico,"Jalisco, MX",Mexico,NA,NA,female,latinx,hispanic,"Jalisco, MX","Jalisco, MX",NA,NA,G2,Mexico,Mexico,ocassionally,Mexico,never,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,"1, age: 25","1, age: 15",yes,5/27/2023,2,5,1,5,5,0,8,20,17,3,20,20,20,20,2,2,100,0,0,10,90,0,60,40,0,50,50,0,90,10,0,5,3,6,4,6,3,6,2,5,4,3,3,6,6,6,6,59.66,5/27/2023,10:00:00 PM,"Bakersfield, CA","overall positive attitude, felt uneasy about spanish interview",not formal,cousin,could sense that she was nervous about both interviews ( hot day so A/C on could have affected sound),"when taking pauses, tended to laugh or giggle, prob. b/c of nervousness, did not use spanish in english interview, used some english in spanish interview",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",35.373405,-119.018911
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_06,"Bakersfield, CA",USA,NA,"Bakersfield, CA",USA,2004,high_school,"Bakersfield, CA","Bakersfield, CA","Bakersfield, CA",USA,19,19,NA,NA,NA,NA,Comic,NA,4,Spanish,Spanish,NA,Homemaker,Construction,university,elementary school,Mexico,Mexico,Mexico,Mexico,NA,NA,male,hispanic,NA,Mexico,Mexico,NA,NA,G2,Mexico,Mexico,once a year,NA,NA,NA,NA,NA,NA,NA,English,Spanish,Spanish,"2, ages: 25,21",0,yes,5/27/2023,1,5,0,4,4,1,5,3,13,2,19,19,19,19,0,0,90,10,0,20,80,0,80,20,0,50,50,0,60,40,0,4,3,5,5,4,3,4,3,5,5,3,3,5,5,5,5,20.434,5/27/2023,11:00:00 PM,"Bakersfield, CA","postive attitude, nervous for spanish interview",not formal at all,cousin,"sometimes gave vague answers, interviewer had to keep asking for elaboration, didn't seem too nervous for spanish interview but was even more vague with responses, hot day so A/C could affect recording","natural speech in English seemed to have cuss words something I haven't seen yet, in spanish, interviewee kept using colloquial language like the phrase, a huevo",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",35.373405,-119.018911
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_07,"Santa Maria, CA",USA,NA,"Guadalupe, CA",USA,2005,high_school,"Santa Maria, CA","Santa Maria, CA",NA,USA,18,18,NA,NA,NA,NA,Repair Technician,NA,7,Spanish,Spanish,NA,NA,NA,NA,8th grade,"Guadalajara, Jalisco",Mexico,Jalisco,Mexico,NA,NA,male,latinx,hispanic,"Jalisco, MX","Jalisco, MX",NA,NA,G2,Mexico,Mexico,rarely,NA,NA,NA,NA,NA,NA,NA,Spanish and English,Spanish,Spanish,"1,age: 22","1, age: 7",yes,5/28/2023,10,10,0,0,8,4,11,6,12,4,18,18,18,18,2,0,60,40,0,10,90,0,60,40,0,50,50,0,80,20,0,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,6,13.44,5/28/2023,11:00:00 PM,"Guadalupe, CA",positive,not formal,family,"had to redo spanish interview b/c the first time did not get saved due to possible malfunction, interviewee seemed comfortable speaking both languages",interviewee seemed confident and comfortable in both languages,NA,Completed High School (12th),34.948403,-120.435881
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_08,"Jalisco, Mexico",Mexico,7,"San Nicolas de Ibarra, MX",Mexico,1989,some_college,"Santa Maria, CA","Santa Maria, CA","Guadalupe, CA",USA,27,27,"San Nicolas de Ibarra, MX",NA,NA,NA,Housing Manager,NA,5,Spanish,Spanish,NA,Homemaker,Agriculture,elementary school,elementary school,"Jalisco, MX",Mexico,"Jalisco, MX",Mexico,NA,NA,female,latinx,NA,"Jalisco, MX","Jalisco, MX",NA,NA,G1.5,Mexico,Mexico,frequently,Mexico,rarely,yes,Spanish,latinx,Spanish,NA,Spanish,Spanish,Spanish,"4, ages: 56, 55, 49, 45",0,no,5/29/2023,4,0,6,0,8,0,20,0,11,7,20,20,0,20,11,3,10,90,0,0,100,0,30,70,0,10,90,0,20,80,0,4,6,4,6,4,6,4,6,3,6,2,6,4,6,4,6,-98.71,5/29/2023,5:00:00 PM,"Guadalupe, CA",positive,not formal,family,nervous for english interview,"even though interviewee didn't feel comfortable during english interview, didn't use spanish in english part",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.948403,-120.435881
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_09,"San Nicolas de Ibarra, Jalisco",Mexico,17,"San Nicolas de Ibarra, MX",Mexico,1978,some_high_school,"Jalisco, MX","Guadalupe, CA","Guadalupe, CA",Mexico,26,26,"Jalisco, MX",NA,NA,Truck Driver,NA,NA,5,Spanish,Spanish,NA,Homemaker,Agriculture,5th grad,3rd grade,"Jalisco, MX",Mexico,"Jalisco, MX",Mexico,NA,NA,male,latinx,NA,"Jalisoc, MX","Jalisco, MX",NA,NA,G1,none,NA,NA,NA,NA,yes,Spanish,latinx,Spanish,Spanish and English,Spanish,Spanish,Spanish,"3, ages: 56,55,49","1, age: 33",yes,5/29/2023,2,9,1,9,18,2,20,0,0,0,20,16,20,20,20,20,20,80,0,10,90,0,30,70,0,10,90,0,50,50,0,2,6,1,6,2,5,1,5,2,6,2,6,4,6,2,6,-108.87,5/29/2023,8:00:00 PM,"Guadalupe, CA",positive and willing to help in this project,not formal,family,"interviewee was nervous talking in english, expressed that his english was not that good","english interview: didn't know the word pool and said alberca, spanish interiew: towards end said test instead of examen",NA,Some High School (Between 9th - 11th),34.972729,-120.571579
UCSC_EGA1,latinx/hispanic,22,female,Mexican,High,college,English,Spanish,NA,NA,Spanish,English,NA,NA,60,40,unknown,0,NA,NA,1,3,1,2,UCSC_EGA1_10,"Texas, USA",USA,NA,"Euless, USA",USA,2000,some_college,"Santa Maria, CA","Santa Maria, CA","Santa Maria, CA",USA,22,9,"Euless, Texas",NA,NA,Receptionist,Nurse,NA,5,Spanish,Spanish,NA,Homemaker,Manager,middle school,Middle School,Michoacán,Mexico,Zacatecas,Mexico,NA,NA,female,latinx,NA,Mexico,Mexico,NA,NA,G2,Mexico,Mexico,never,Mexico,never,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,0,"2, ages: 20,13",yes,6/10/2023,2,2,1,2,4,0,5,0,16,4,20,20,20,20,6,6,70,30,0,30,70,0,80,20,0,50,50,0,70,30,0,5,5,6,6,6,6,5,5,5,5,5,5,6,6,5,5,12.26,6/10/2023,9:00:00 PM,"Santa Maria, CA",positive,not formal,friend,"interviewee was comfortable in both interviews, no to few nervous speech","lots of like in the English interview, in spanish interview when interviewer would forget a word in spanish, interviewee would help in translating",NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.948403,-120.435881
UCSC_KA1,latinx,21,female,Mexican,intermediate,college,English,Spanish,NA,NA,English,Spanish,NA,NA,70,30,unknown,0,NA,NA,0,5,0,3,UCSC_KA1_01,"Los Angeles, CA",USA,NA,"Los Angeles, CA",USA,2001,some_college,"Los Angeles, CA","Los Angeles, CA","Los Angeles,CA and Santa Cruz, CA",USA,21,21,"Los Angeles, CA",NA,NA,student,Physical Therapist,NA,3,Spanish,Spanish,NA,Outreach Worker,truck driver,Bachelors Degree,unsure,El Salvador,Mexico,El Salvador,Mexico,NA,NA,female,latinx,NA,El Salvador,Mexico,NA,NA,G2,none,Mexico,rarely,Mexico and El Salvador,not mentioned,no,NA,NA,NA,NA,English and Spanish,English and Spanish,English and Spanish,"4, ages: 29, 31, 35","1, age: 19",yes,5/21/2023,4,4,0,1,3,0,3,0,10,4,20,0,20,20,2,0,100,0,0,50,50,0,100,0,0,70,30,0,100,0,0,5,3,6,5,5,3,5,3,6,6,5,6,6,6,6,6,60.66,5/21/2023,3:00:00 PM,interviewer's apartment,nervous b/c she was first participant,not mentioned,friend/old roommates,participant first nervous but then felt comfortable. other roommates were home which may have caused background noise,NA,NA,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.052238,-118.243344
